,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind,hour,date,day,product,product_Accessible,product_Basic,product_Lux,product_SUV,product_Sedan,product_Shared,product_XL
3084,1.06,Lyft,North End,West End,7.0,1.0,da95b32d-120e-48d1-b2d5-01d55806e8a2,lyft,Lyft,2018-11-29:04.09.18,37.54,0.59,998.46,0.0,0.71,9.46,4,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1377,2.79,Uber,Beacon Hill,Boston University,19.5,1.0,6c1c3e3e-0242-48cd-a242-eb6c18082004,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:06.29.02,40.45,1.0,1014.16,0.0,0.92,1.27,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
2444,3.01,Uber,North Station,Northeastern University,28.5,1.0,4acb4d43-0c91-4a28-a6b9-afed6774522b,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:18.32.08,41.14,0.98,991.72,0.0,0.64,10.23,18,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
3415,3.0,Lyft,Northeastern University,West End,22.5,1.0,c16ea035-f661-4112-b3e6-12cae75fff02,lyft_lux,Lux Black,2018-11-26:06.14.17,40.4,1.0,1014.19,0.0,0.92,1.21,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
2726,2.61,Uber,Beacon Hill,Northeastern University,8.0,1.0,db07b8e6-d313-4069-ae03-4a7b425b14e2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-27:01.45.22,44.05,1.0,1004.15,0.5659,0.91,12.38,1,2018-11-27,Tuesday,Shared,0,0,0,0,0,1,0
474,0.59,Lyft,South Station,Theatre District,26.0,1.0,79c354af-6891-4076-b766-dfda66aa01b6,lyft_luxsuv,Lux Black XL,2018-11-28:14.02.08,38.44,0.49,991.65,0.0,0.67,11.31,14,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3770,0.98,Lyft,Beacon Hill,Haymarket Square,9.0,1.25,e8a581cc-8ce5-40a6-b62a-0bb62d25f332,lyft,Lyft,2018-11-29:01.51.40,38.52,0.57,997.62,0.002,0.7,9.98,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2841,4.32,Lyft,Financial District,Fenway,27.5,1.0,64407ca8-a6d6-476d-83e3-cc98da6b28f4,lyft_premier,Lux,2018-11-28:11.06.24,33.12,0.4,990.69,0.0,0.82,6.52,11,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
2760,0.61,Uber,West End,Haymarket Square,26.0,1.0,f9aad8de-aff5-41d8-8c12-9fcd0faf499b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:12.02.07,34.61,0.82,991.2,0.0,0.75,6.38,12,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1242,1.34,Lyft,Haymarket Square,Beacon Hill,26.0,1.0,829ec331-6968-4aed-ac83-674585240d46,lyft_luxsuv,Lux Black XL,2018-11-29:06.41.41,37.65,0.61,1000.61,0.0,0.71,10.53,6,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
2384,2.01,Lyft,Theatre District,Northeastern University,9.0,1.0,e8accfcc-b9a7-4d7d-8c32-a8b6c63a58be,lyft,Lyft,2018-11-26:07.11.17,41.05,0.98,1014.34,0.0,0.93,1.8,7,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3296,3.23,Uber,North Station,Northeastern University,35.0,1.0,b1fb2f38-813f-44a3-9ce5-b8d105e4be72,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:18.05.09,45.09,0.97,1012.38,0.0,0.88,4.49,18,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
180,2.36,Lyft,Beacon Hill,Fenway,9.0,1.0,0d1d0ed0-d0ab-4ec5-bc40-57c8d3dadb71,lyft,Lyft,2018-11-26:22.42.24,44.42,0.97,1007.91,0.0062,0.88,9.53,22,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3457,4.24,Lyft,South Station,Back Bay,45.5,1.0,b21673a2-2f4c-4e14-997a-ef0b5c82d01c,lyft_luxsuv,Lux Black XL,2018-11-27:00.42.13,43.83,0.97,1005.9,0.2173,0.91,10.93,0,2018-11-27,Tuesday,SUV,0,0,0,1,0,0,0
3042,2.94,Uber,Fenway,North Station,31.5,1.0,c44fd4c5-f631-429c-8090-ff4b60f0207a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:09.29.09,40.83,1.0,1014.75,0.0,0.93,1.24,9,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1983,3.05,Uber,Fenway,North Station,34.0,1.0,4f335d17-d98e-42f6-9c16-8858a5a56a70,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:09.32.18,33.33,0.42,991.79,0.0,0.84,5.9,9,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
500,2.67,Uber,Boston University,Theatre District,32.5,1.0,3ba3c83d-5878-4777-a781-0f0c70bea3ca,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:08.54.56,34.08,0.52,991.62,0.0,0.81,4.97,8,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2534,0.65,Lyft,West End,Haymarket Square,7.0,1.0,ebcef1ed-26c9-40ba-ac56-ec422b16891b,lyft,Lyft,2018-11-28:15.02.08,39.55,0.26,991.73,0.0,0.65,8.11,15,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
342,0.55,Lyft,North Station,Haymarket Square,10.5,1.0,6e9e4b8e-6497-4a50-b34d-2724d7f08043,lyft_premier,Lux,2018-11-26:04.40.55,40.58,0.87,1014.18,0.0,0.93,2.55,4,2018-11-26,Monday,Lux,0,0,1,0,0,0,0
2471,3.08,Uber,Northeastern University,West End,22.5,1.0,1769b445-7eae-4374-8389-bccfe925de09,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:02.07.18,38.31,0.51,997.89,0.002,0.7,10.37,2,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
3445,1.03,Uber,North Station,North End,8.5,1.0,f4618732-3193-4015-965e-36eebb5c1094,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:00.39.28,38.55,0.75,996.8,0.0,0.69,11.13,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1996,2.48,Uber,South Station,Beacon Hill,14.0,1.0,fb907e01-91af-4d64-a3d7-ceadfad1c1a0,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:07.34.35,34.83,0.13,991.63,0.0,0.8,6.65,7,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
297,1.25,Uber,Haymarket Square,Financial District,15.0,1.0,f08fec18-25ad-4dde-842e-7c6c2ea2f95d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:17.05.09,45.5,0.98,1012.84,0.0,0.86,6.26,17,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
1424,3.05,Uber,Boston University,North Station,12.0,1.0,858641ed-30ef-42b8-a0b5-a327f82397c0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:00.02.08,39.14,0.82,996.07,0.0,0.67,10.7,0,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
3698,1.94,Uber,Theatre District,Northeastern University,9.5,1.0,89fd17df-0b3f-45c3-a3f6-1f17d46bf9c9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:00.51.44,38.66,0.76,996.85,0.0,0.7,9.72,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1599,2.26,Lyft,Boston University,Beacon Hill,30.0,1.5,0f8d75f1-6cf8-45ae-a4ea-5af4bad1af95,lyft_lux,Lux Black,2018-11-28:09.32.18,33.49,0.42,991.8,0.0,0.84,5.89,9,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1767,2.41,Lyft,Beacon Hill,Fenway,3.5,1.0,3c1598a0-da69-486e-bfe9-6d2e52c1b519,lyft_line,Shared,2018-11-26:05.13.05,40.44,0.92,1013.75,0.0,0.93,2.96,5,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
536,2.32,Lyft,Fenway,Beacon Hill,13.5,1.0,25d7f505-1f37-49ce-88a5-a514cd385582,lyft_plus,Lyft XL,2018-11-26:17.05.09,45.44,0.98,1012.84,0.0,0.86,6.14,17,2018-11-26,Monday,XL,0,0,0,0,0,0,1
2063,2.38,Uber,North Station,South Station,9.5,1.0,07e3f2fe-8d3f-4232-b3ab-537a8f4f0e29,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:06.24.02,43.92,1.0,1014.18,0.0,0.81,1.38,6,2018-11-26,Monday,Accessible,1,0,0,0,0,0,0
943,2.83,Lyft,Boston University,West End,22.5,1.0,44283c44-476c-4366-b121-8698009217dd,lyft_premier,Lux,2018-11-29:04.46.23,37.74,0.45,998.91,0.0,0.7,9.37,4,2018-11-29,Thursday,Lux,0,0,1,0,0,0,0
2165,1.06,Lyft,North End,West End,27.5,1.0,c622573c-c0b4-43b2-8c20-fbc265197a94,lyft_luxsuv,Lux Black XL,2018-11-28:14.02.07,38.41,0.48,991.64,0.0,0.67,11.42,14,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
147,1.44,Uber,Boston University,Back Bay,8.5,1.0,72a8915f-93a5-4d9e-a5fe-6b0c06e18944,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:02.02.08,38.51,0.54,997.83,0.0,0.7,10.23,2,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
95,1.02,Lyft,Haymarket Square,Financial District,16.5,1.0,1451cff0-02ee-4271-bfaf-cb61b40cb33e,lyft_lux,Lux Black,2018-11-29:01.02.08,36.85,0.71,997.12,0.0,0.76,10.0,1,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2164,1.06,Lyft,North End,West End,13.5,1.0,bbd798a2-eea1-4728-b1be-b6b45af2ab5e,lyft_premier,Lux,2018-11-28:14.02.07,38.41,0.48,991.64,0.0,0.67,11.42,14,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
1331,1.02,Lyft,North End,Financial District,3.5,1.0,c45455a6-2027-4593-bf86-6457aebecda0,lyft_line,Shared,2018-11-28:00.45.22,38.87,0.04,992.1,0.0,0.73,7.53,0,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2482,3.07,Uber,North Station,Fenway,10.5,1.0,968b0480-36ed-45f4-a44b-d5486190c70f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:04.39.58,37.24,0.46,998.87,0.0,0.72,10.01,4,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
3170,1.16,Lyft,Theatre District,Haymarket Square,10.5,1.0,ee4c5990-01b0-4e91-9b2c-0707d0b0388e,lyft_plus,Lyft XL,2018-11-28:21.41.35,40.46,0.86,994.51,0.0,0.65,9.89,21,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
3741,3.79,Uber,Financial District,Northeastern University,11.5,1.0,a646a0bd-aed1-4df7-941c-08080b0614ee,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:15.02.08,39.61,0.28,991.76,0.0,0.65,8.17,15,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2312,1.34,Uber,South Station,North Station,10.0,1.0,b3ebd6e4-1a8c-4ec1-8643-e68ed300114f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-27:02.15.22,44.25,1.0,1003.18,0.1408,0.91,13.66,2,2018-11-27,Tuesday,Shared,0,0,0,0,0,1,0
99,1.25,Uber,Haymarket Square,Financial District,10.5,1.0,9f097e68-4ddf-43bb-9e8a-a8b2eb626710,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.02.08,36.85,0.71,997.12,0.0,0.76,10.0,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2555,2.3,Uber,Back Bay,Haymarket Square,15.0,1.0,d1d0dc97-1819-459a-8849-e889481a32f8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:17.32.07,41.38,0.85,991.66,0.0,0.64,9.93,17,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1633,2.95,Lyft,Theatre District,Boston University,7.0,1.0,c6fa9c35-4de3-42a9-ad3d-05cfc18b4045,lyft_line,Shared,2018-11-29:08.53.00,37.7,0.63,1001.84,0.0,0.69,9.95,8,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
1470,4.44,Uber,Financial District,Fenway,13.5,1.0,e6c1b538-8ba5-4e9f-b6b8-6508030367f0,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-27:02.15.22,44.11,1.0,1003.08,0.117,0.91,13.58,2,2018-11-27,Tuesday,Shared,0,0,0,0,0,1,0
2656,3.17,Lyft,Fenway,North Station,10.5,1.0,9318b13c-f751-430d-b7d7-928847b4eb62,lyft,Lyft,2018-12-14:10.45.08,27.42,0.18,1033.66,0.0,0.78,1.96,10,2018-12-14,Friday,Basic,0,1,0,0,0,0,0
2009,3.04,Uber,West End,Boston University,11.5,1.0,f55894e3-ea33-45ba-879d-82bbdcecda6d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:00.39.28,38.62,0.74,996.85,0.0,0.69,10.84,0,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
2652,2.72,Lyft,Beacon Hill,Boston University,30.0,1.0,0a20d9d7-95cf-40e9-ac1b-1bcad17fa54c,lyft_luxsuv,Lux Black XL,2018-11-28:14.32.07,38.87,0.44,991.96,0.0,0.67,11.29,14,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1504,2.44,Lyft,Beacon Hill,North End,27.5,1.5,98003294-5f6e-436b-a969-bfa31af0ee6e,lyft_premier,Lux,2018-11-26:21.35.09,44.6,0.92,1009.04,0.003,0.86,9.46,21,2018-11-26,Monday,Lux,0,0,1,0,0,0,0
2110,0.72,Uber,Haymarket Square,West End,26.0,1.0,0071f581-7eb2-4a59-9a46-c6b63048ce24,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:09.29.09,40.78,1.0,1014.75,0.0,0.94,1.24,9,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
117,7.34,Uber,North End,Back Bay,15.5,1.0,17e5074f-6118-4096-b129-992e1c5eab02,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:06.14.17,40.46,1.0,1014.18,0.0,0.91,1.16,6,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
676,1.49,Lyft,Boston University,Back Bay,5.0,1.0,9ad10a4a-1ab6-4942-9b60-8dcb7a4dfdf0,lyft_line,Shared,2018-11-29:01.32.08,38.46,0.65,997.43,0.0,0.72,10.06,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
3731,0.72,Uber,Haymarket Square,West End,16.0,1.0,2103f75b-e550-423f-8130-dff29b2c7b7d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:23.45.57,39.33,0.87,995.85,0.0,0.66,10.3,23,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1395,3.52,Lyft,North Station,Boston University,19.5,1.0,e8077268-07d4-4a89-9518-f004093286a3,lyft_premier,Lux,2018-11-26:22.42.25,44.48,0.97,1007.91,0.0082,0.88,9.47,22,2018-11-26,Monday,Lux,0,0,1,0,0,0,0
1472,1.5,Uber,Back Bay,Fenway,12.0,1.0,0fbbc68a-bc80-43f4-ac7c-289fa0ee65b1,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27:02.15.22,44.11,1.0,1003.08,0.117,0.91,13.58,2,2018-11-27,Tuesday,XL,0,0,0,0,0,0,1
3412,3.0,Lyft,Northeastern University,West End,10.5,1.0,728de142-63ae-410c-a05c-5d4174302de1,lyft,Lyft,2018-11-26:06.14.17,40.4,1.0,1014.19,0.0,0.92,1.21,6,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
2575,1.33,Lyft,Beacon Hill,Haymarket Square,7.0,1.0,2955fb46-26fd-41d6-89db-f361ec310389,lyft,Lyft,2018-11-28:16.32.08,41.13,0.68,991.6,0.0,0.63,10.38,16,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
35,2.88,Lyft,Back Bay,North End,27.5,1.0,039d7d25-a318-48ee-8817-284d48ae9ffe,lyft_lux,Lux Black,2018-11-28:10.06.24,33.21,0.14,991.19,0.0,0.84,5.69,10,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1087,1.17,Lyft,Theatre District,South Station,9.0,1.25,7b71a483-950c-48e4-adb1-a3bca2c7855f,lyft,Lyft,2018-11-29:01.02.08,36.8,0.71,997.12,0.0,0.76,10.01,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
1640,3.23,Lyft,North Station,Fenway,26.0,1.0,418f46aa-60ab-4db0-b060-e4be31602544,lyft_lux,Lux Black,2018-11-28:16.32.08,41.27,0.66,991.63,0.0,0.63,10.42,16,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1146,2.87,Lyft,Boston University,West End,26.0,1.0,5859e5e1-df78-49a3-a6c2-f5cb37cd1ba6,lyft_lux,Lux Black,2018-11-29:00.02.07,39.1,0.83,996.07,0.0,0.67,10.69,0,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
1501,1.03,Uber,North Station,North End,7.5,1.0,6857cb8e-29d2-4e83-bdfb-16245a03c3a6,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:21.35.09,44.6,0.92,1009.04,0.003,0.86,9.46,21,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
1401,1.54,Lyft,Back Bay,Boston University,27.5,1.0,a4de75d1-110b-4580-a448-299f80bda99f,lyft_luxsuv,Lux Black XL,2018-11-26:22.42.25,44.48,0.97,1007.91,0.0082,0.88,9.47,22,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1192,2.98,Uber,Theatre District,Boston University,34.0,1.0,241a353f-3211-403c-b59d-bb3b84edfb57,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:07.31.37,35.0,0.16,991.78,0.0,0.8,6.44,7,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1070,1.44,Lyft,Back Bay,Fenway,27.5,1.0,fa888248-99fd-44cd-be52-b6f9114254ff,lyft_luxsuv,Lux Black XL,2018-12-02:19.53.04,50.29,1.0,1004.06,0.0,0.93,2.47,19,2018-12-02,Sunday,SUV,0,0,0,1,0,0,0
3152,1.34,Uber,Fenway,Back Bay,14.5,1.0,030b056c-91a7-4697-a850-8006c7b0c08c,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:10.02.08,33.49,0.13,991.18,0.0,0.83,5.55,10,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
467,3.53,Lyft,North Station,Boston University,30.0,1.5,e03645c6-6242-4e36-a656-602074676ba0,lyft_premier,Lux,2018-11-28:11.06.24,32.99,0.4,990.69,0.0,0.83,6.5,11,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
2404,0.77,Lyft,Haymarket Square,North Station,7.0,1.0,09230ec5-6edf-4e36-9460-0c545d7263b2,lyft,Lyft,2018-11-26:19.35.10,45.79,0.91,1010.89,0.0,0.83,8.59,19,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
1365,1.78,Uber,Back Bay,Haymarket Square,9.0,1.0,1930151d-2b7a-4343-96d5-e0f6b497b196,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:14.32.08,38.94,0.44,991.93,0.0,0.67,11.17,14,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
863,1.45,Lyft,Back Bay,Northeastern University,16.5,1.0,66ec28ec-445c-4825-802d-f76bd9a10648,lyft_lux,Lux Black,2018-11-28:00.45.22,38.75,0.04,992.12,0.0,0.73,7.43,0,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1088,0.65,Uber,Financial District,South Station,9.5,1.0,f00602e5-0659-485f-8bbe-ac0f9c63225d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.02.08,36.8,0.71,997.12,0.0,0.76,10.01,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
732,1.28,Uber,Theatre District,South Station,13.0,1.0,402ba38f-7b92-40f5-bc8e-5320176a56cc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:02.32.08,39.21,0.37,998.29,0.0,0.68,10.85,2,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2532,2.36,Lyft,Fenway,Beacon Hill,9.0,1.0,92b329e4-b0eb-49bd-8bcf-26dbe788edca,lyft,Lyft,2018-11-26:19.35.10,45.91,0.91,1010.88,0.0,0.83,8.61,19,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3158,0.48,Lyft,South Station,Financial District,3.5,1.0,08356d6e-5ba7-4ffd-80b8-93c18a888a08,lyft_line,Shared,2018-11-28:12.32.07,36.63,0.73,991.3,0.0,0.7,7.79,12,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2737,3.5,Lyft,North Station,Boston University,3.0,1.0,8e03ef99-b1ce-43fe-bdc9-330ae8eb9cae,lyft_line,Shared,2018-11-28:12.02.07,34.5,0.84,991.23,0.0,0.76,6.29,12,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
3376,1.34,Lyft,South Station,Back Bay,9.0,1.0,ac983d78-9ee7-449d-ba97-99030140b306,lyft,Lyft,2018-11-26:21.05.10,44.85,1.0,1009.1,0.0,0.84,9.21,21,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
1575,2.05,Lyft,Theatre District,Northeastern University,13.5,1.0,e1ca7040-c4c9-483a-9ed7-9f7d6fc43e8a,lyft_plus,Lyft XL,2018-11-28:17.32.07,41.52,0.85,991.69,0.0,0.63,9.9,17,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1740,3.16,Uber,North End,Back Bay,25.0,1.0,e0ac4344-4092-47cc-979d-7a28b6469842,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:11.32.07,32.98,0.42,990.91,0.0,0.83,7.06,11,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
1237,1.54,Lyft,Theatre District,North End,27.5,1.0,2531c693-925e-4d10-a979-1db0a8891369,lyft_luxsuv,Lux Black XL,2018-11-29:02.06.46,38.43,0.51,997.87,0.0015,0.7,10.44,2,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
1163,1.21,Lyft,Theatre District,Haymarket Square,7.0,1.0,a299106e-7050-41b2-8cb1-4a5db31cf074,lyft,Lyft,2018-11-28:21.02.08,41.14,0.93,993.44,0.0,0.63,8.49,21,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
669,2.99,Lyft,North End,Back Bay,47.5,2.0,13d8fcca-a9ba-4bf5-892b-113b5cc0564a,lyft_lux,Lux Black,2018-11-29:01.32.08,38.46,0.65,997.43,0.0,0.72,10.06,1,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2372,2.69,Lyft,Beacon Hill,Boston University,32.5,1.0,5c4136f4-d2e7-4030-a882-cfb57c753631,lyft_luxsuv,Lux Black XL,2018-11-28:16.32.08,40.96,0.67,991.63,0.0,0.64,10.39,16,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2201,1.84,Uber,North Station,South Station,27.0,1.0,0bbbd244-05e1-443b-9443-4b875140f8f0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-01:02.53.00,36.4,0.9,1018.82,0.0,0.7,3.77,2,2018-12-01,Saturday,SUV,0,0,0,1,0,0,0
2360,2.86,Uber,West End,Northeastern University,14.5,1.0,57e1f558-6ee2-465b-a754-8bfd95fcf324,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:02.07.18,38.24,0.51,997.93,0.0,0.71,10.27,2,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
831,0.63,Lyft,West End,Haymarket Square,9.0,1.0,3d625232-9f9e-4a9a-bdc6-34b0cd3e86e2,lyft_plus,Lyft XL,2018-11-29:02.32.08,38.05,0.37,998.28,0.0,0.71,10.79,2,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2379,4.55,Uber,Financial District,Northeastern University,21.5,1.0,8ff044bf-24a2-4057-80a5-2112161edbb4,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:07.11.17,41.05,0.98,1014.34,0.0,0.93,1.8,7,2018-11-26,Monday,XL,0,0,0,0,0,0,1
1330,1.02,Lyft,North End,Financial District,11.0,1.0,ab66169a-8d05-4714-8b26-586957d832fc,lyft_plus,Lyft XL,2018-11-28:00.45.22,38.87,0.04,992.1,0.0,0.73,7.53,0,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
3773,4.5,Lyft,Fenway,Financial District,32.5,1.0,578d32d2-989c-4f98-b7aa-a7110c890ce0,lyft_lux,Lux Black,2018-11-29:01.51.40,38.49,0.58,997.62,0.002,0.7,10.02,1,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
629,1.36,Lyft,South Station,Back Bay,13.5,1.0,f5f30d96-45ac-4285-90e2-b030bdb5877d,lyft_plus,Lyft XL,2018-11-27:01.45.22,44.18,1.0,1004.18,0.6364,0.91,12.39,1,2018-11-27,Tuesday,XL,0,0,0,0,0,0,1
2885,3.04,Uber,West End,Boston University,11.5,1.0,d7872812-fa08-49ae-a78e-6273d4d457cb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:12.06.22,34.55,0.78,991.18,0.0,0.76,6.52,12,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
1796,3.01,Uber,Boston University,North Station,22.5,1.0,a00d0451-263f-42f7-a9f8-16027f26650b,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:01.02.08,38.66,0.7,997.12,0.0,0.71,9.92,1,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
606,1.21,Uber,North End,Financial District,15.0,1.0,e3bc308b-de32-4fd0-989c-58a7a7e962d1,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:19.02.08,41.26,1.0,991.82,0.0,0.63,9.53,19,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
2558,2.72,Uber,West End,Fenway,19.5,1.0,4007bf47-a178-41f9-bed6-070d006611ed,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:00.51.44,38.74,0.75,996.99,0.0,0.7,9.63,0,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
1425,3.14,Lyft,Fenway,North Station,16.5,1.0,755e98da-239d-4ff2-b52d-eb64272dc5e5,lyft_plus,Lyft XL,2018-11-29:00.02.08,39.14,0.82,996.07,0.0,0.67,10.7,0,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
347,2.27,Uber,Boston University,Beacon Hill,15.0,1.0,ee472020-8429-4c77-b21e-b28a5e5c7499,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:07.31.37,35.0,0.15,991.76,0.0,0.8,6.59,7,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
